Accelerometer x,Accelerometer y,Accelerometer z
77,-46,-33
67,-33,-31
7,-32,-27
-8,-32,-14
-128,-91,18
-128,-128,42
-128,-105,52
-107,-17,6
-76,18,-6
-13,65,-1
-8,74,1
-2,122,3
1,116,2
-13,74,5
-56,40,16
-128,35,31
-128,-53,-31
-128,-128,-29
-128,-107,-21
-120,-85,-48
-11,-56,-27
42,-33,-16
50,-36,-26
75,-30,-35
63,-20,-36
11,-22,-31
2,-29,-20
-128,-116,8
-128,-128,39
-128,-122,50
-121,-24,8
-82,8,-2
-15,71,-7
7,116,-14
4,127,-15
-15,106,-12
-17,86,-3
-61,39,16
-128,48,14
-128,-18,-28
-128,-128,27
-128,-117,9
-64,-55,-30
-30,-49,-30
11,-40,-23
27,-44,-25
59,-43,-40
38,-22,-43
9,-25,-45
-6,-27,-7
-80,-68,15
-128,-128,43
-128,-114,58
-128,-34,21
-59,26,-5
-19,65,-6
6,116,-12
2,127,-13
16,99,9
7,82,11
-40,63,10
-128,45,-34
-128,-22,-39
-128,-111,-41
-128,-80,-36
-58,-37,-30
-15,-27,-21
4,-33,-22
60,-60,-30
75,-49,-30
28,-32,-36
0,-29,-30
-49,-43,-2
-128,-117,28
-128,-121,30
-128,-48,15
-128,-11,2
-51,46,-11
-22,71,-13
17,100,-8
22,118,0
16,94,8
-4,61,14
-69,54,4
-128,20,-51
-128,-57,-60
-128,-92,-49
-92,-55,-59
-42,-38,-43
8,-22,-26
35,-24,-20
60,-57,-16
64,-42,-7
6,-21,-17
-41,-19,14
-100,-8,0
-128,37,-2
-128,16,10
-128,41,18
-69,45,-3
-22,54,-1
11,38,0
12,35,15
34,23,5
18,24,8
-36,16,-8
-111,51,-30
-128,48,-34
-128,27,-28
-128,20,-12
-97,29,-9
-66,18,-15
-19,-4,-29
13,-40,-30
38,-43,-36
26,-14,-45
5,-21,-31
-68,-24,-10
-128,8,-22
-128,-13,-22
-128,-6,7
-128,-4,0
-15,31,-44
-2,109,-26
-4,62,-12
19,45,31
13,43,49
-34,55,-7
-46,67,-30
-128,42,5
-128,12,-15
-128,-21,-35
-122,-19,-32
-67,-8,-36
-18,-10,-22
9,-27,-21
59,-46,-4
56,-30,-26
23,-4,-46
-26,-31,-16
-96,-29,-25
-128,-41,-11
-128,-45,7
-128,-24,20
-124,2,28
-38,36,-22
3,60,-18
9,62,7
14,71,16
12,66,16
-33,35,12
-63,53,-25
-128,-3,19
-128,-51,-45
-128,-55,-35
-87,-17,-25
-50,-7,-22
-6,-15,-17
45,-32,-15
61,-30,-14
28,-9,-43
11,-22,-24
-55,-38,-29
-128,-46,-45
-128,-57,24
-128,-52,-4
-128,-40,-2
-65,8,-3
-41,26,-13
0,58,-16
22,71,7
20,72,11
8,63,7
-10,50,6
-110,45,10
-128,39,7
-128,-60,-5
-128,-59,0
-114,-35,-25
-34,-16,-21
-8,-23,-14
25,-33,-22
54,-31,-26
65,-2,-50
38,1,-52
-13,-21,-19
-128,-30,-26
-128,-37,-5
-128,-69,17
-128,-49,7
-91,-7,10
-13,61,-17
1,86,-18
22,79,3
29,71,16
13,35,40
-20,32,12
-98,33,8
-128,-1,8
-128,-19,-36
-128,-46,-6
-112,-25,-10
-47,-14,-15
-14,-19,-17
31,-31,-38
61,-11,-43
46,3,-44
-7,-22,-31
-28,-29,-25
-128,-59,-17
-128,-81,14
-128,-84,20
-121,-14,8
-71,18,12
-25,71,-10
-3,86,-5
23,113,6
20,104,9
9,61,17
-48,47,7
-128,49,2
-128,-28,-4
-128,-59,-1
-128,-76,-24
-66,-45,-9
-31,-33,-3
13,-37,-12
33,-45,-23
80,-22,-26
63,-14,-34
23,-15,-46
5,-32,-12
-71,-66,-8
-128,-105,2
-128,-103,38
-128,-60,8
-128,-22,1
-56,44,10
-18,126,17
-2,127,19
-32,100,2
-36,79,3
-92,36,22
-128,24,21
-128,-63,-20
-128,-93,-9
-128,-86,-22
-46,-51,-27
-16,-45,-27
28,-42,-36
47,-45,-47
60,-31,-60
13,-33,-43
0,-33,-26
-45,-57,2
-128,-92,9
-128,-118,49
-128,-91,55
-128,-23,17
-47,44,9
-21,61,8
11,112,-6
13,127,-2
10,78,15
-28,46,10
-72,34,12
-128,15,7
-128,-57,-26
-128,-110,-14
-128,-99,-23
-68,-55,-26
-4,-41,-11
21,-37,-12
51,-36,-28
63,-22,-28
37,-5,-32
18,-8,-36
-2,-13,-7
-128,-75,-3
-128,-106,15
-128,-70,44
-128,-42,23
-76,24,-4
-14,73,-6
9,80,-6
17,101,-5
15,93,-2
11,58,12
2,49,16
-128,65,3
-128,-47,-31
-128,-97,-33
-128,-61,-24
-91,-42,-29
-32,-30,-20
-2,-31,-14
39,-43,-14
67,-34,-13
62,-15,-17
11,-12,-31
-6,-9,-24
-128,-55,3
-128,-94,28
-128,-94,32
-126,-21,8
-84,6,-7
-15,53,-10
-1,64,-12
3,90,-7
13,99,0
8,72,11
-23,51,10
-99,58,4
-128,8,-37
-128,-67,-54
-128,-83,-23
-75,-41,-40
-46,-33,-33
6,-29,-17
26,-34,-16
64,-34,-16
66,-20,-16
19,-15,-32
-24,-17,-19
-97,-28,-17
-128,-120,14
-128,-105,19
-128,-46,-1
-110,-11,-6
-34,49,-10
7,97,-13
20,108,-6
17,95,6
15,73,12
-16,47,11
-70,47,-5
-128,29,-17
-128,-87,-44
-128,-94,-29
-91,-48,-38
-57,-29,-34
-11,-24,-22
14,-30,-18
48,-42,-19
59,-18,-18
41,-16,-24
-15,-26,-19
-55,-34,-13
-128,-94,-10
-128,-84,6
-128,-64,3
-86,2,-13
-52,28,-16
-3,76,-24
9,84,-21
13,102,0
9,74,17
-9,62,18
-128,54,4
-128,30,-16
-128,-96,-35
-128,-100,-29
-108,-52,-43
-32,-25,-23
-2,-22,-19
29,-32,-20
43,-43,-25
60,-21,-22
38,-21,-29
-5,-21,-24
-126,-51,-6
-128,-77,5
-128,-79,26
-128,-56,20
-86,7,-3
-50,31,-4
0,66,-5
14,94,-1
20,101,6
16,70,16
4,60,20
-128,70,0
-128,60,-17
-128,-71,-37
-128,-67,-13
-97,-47,-29
-32,-32,-22
1,-35,-15
30,-36,-19
52,-27,-26
49,-18,-34
8,-18,-36
-11,-23,-18
-128,-65,11
-128,-88,23
-128,-74,47
-128,-20,12
-81,2,-1
-12,66,-19
7,83,-23
21,106,-7
21,105,-3
-6,70,8
-57,43,9
-122,48,25
-128,-24,-16
-128,-72,-22
-128,-63,-6
-113,-50,-24
-48,-29,-26
11,-29,-20
31,-33,-24
58,-24,-42
54,-15,-49
7,-20,-39
-22,-19,-29
-128,-96,-2
-128,-116,38
-128,-81,38
-122,-4,17
-69,26,9
0,87,-9
17,101,-13
14,107,-11
12,65,6
5,53,15
-50,43,8
-128,43,0
-128,-96,-15
-128,-86,-21
-128,-82,-43
-29,-36,-24
1,-22,-18
16,-31,-26
36,-43,-37
72,-12,-46
29,-10,-48
21,-18,-25
-55,-42,-19
-128,-74,-50
-128,-108,42
-128,-96,27
-128,-22,-14
-32,39,-11
-9,69,-22
23,86,-9
27,87,0
28,60,47
29,40,63
-77,44,-29
-128,30,32
-128,-30,1
-128,-76,-36
-128,-64,-26
-51,-25,-28
11,-26,-18
32,-28,-21
62,-22,-37
64,-11,-42
24,-10,-49
11,-13,-33
-40,-38,-6
-128,-92,-4
-128,-128,53
-128,-53,16
-128,-17,0
-46,36,-3
-9,70,-7
20,97,-11
31,116,2
17,100,3
-31,59,5
-57,48,11
-128,39,-29
-128,-30,-38
-128,-80,-25
-88,-59,-49
-43,-39,-35
14,-39,-18
24,-45,-24
63,-47,-28
44,-22,-28
19,-24,-30
-7,-41,-14
-119,-79,-7
-128,-128,27
-128,-107,17
-128,-26,4
-65,36,-10
-26,60,-11
10,94,-2
21,112,7
13,100,13
5,74,22
-43,53,11
-128,36,2
-128,-18,-10
-128,-113,-39
-128,-93,-52
-58,-47,-40
-15,-35,-27
5,-31,-32
65,-44,-33
74,-34,-32
32,-17,-34
23,-15,-28
0,-37,1
-97,-60,-2
-128,-107,19
-128,-72,13
-128,-40,1
-72,23,-4
-32,44,-9
10,81,-8
14,111,-1
7,102,3
17,60,19
3,47,14
-128,52,-6
-128,-1,-34
-128,-113,-41
-128,-55,-53
-77,-34,-51
3,-25,-28
23,-24,-24
54,-37,-20
75,-30,-15
55,-16,-24
0,-22,-10
-51,-34,-12
-128,-42,-45
-128,-62,-26
-128,-40,-19
-128,-16,-32
-51,25,-13
8,72,-24
15,81,-22
37,84,25
30,68,44
-15,47,17
-58,58,-29
-128,47,14
-128,-21,-51
-128,-46,-32
-128,-37,-36
-79,-21,-42
9,-22,-21
34,-41,-28
53,-42,-38
56,-10,-48
30,-10,-47
-15,-34,-16
-92,-52,-23
-128,-98,27
-128,-82,8
-128,-46,0
-67,18,-6
-26,47,-13
13,94,-20
20,102,-9
23,91,19
11,37,53
-56,45,-20
-128,45,1
-128,3,30
-128,-68,-71
-128,-78,-45
-90,-40,-42
-6,-25,-27
22,-29,-22
63,-40,-5
86,-34,-18
40,-10,-44
25,-11,-34
-58,-34,-16
-128,-64,-22
-128,-91,-40
-128,-56,2
-128,-28,-11
-30,36,-8
-4,63,-14
25,74,-7
18,93,8
14,73,29
-19,36,30
-59,40,-14
-128,33,-3
-128,-27,-41
-128,-49,-64
-128,-54,-49
-76,-31,-46
-12,-26,-29
20,-25,-23
61,-24,-25
62,-4,-26
45,-4,-28
-22,-23,-30
-89,-42,-30
-128,-61,-19
-128,-108,-18
-128,-59,-12
-94,-7,3
-49,23,7
-5,85,-3
1,88,10
30,84,34
29,72,33
-5,49,34
-109,41,-9
-128,56,-43
-128,-28,-61
-128,-36,-65
-110,-22,-91
-52,-16,-61
2,-18,-28
31,-32,-21
52,-46,3
12,-26,-18
-19,-26,-2
-64,-5,-22
-128,40,-30
-128,24,-22
-128,19,13
-128,46,-15
-28,49,-11
11,42,-14
18,24,10
43,22,1
35,27,1
-20,11,13
-25,11,-7
-96,83,-56
-128,43,-8
-128,63,-30
-128,56,-11
-93,55,-17
-50,17,-26
-26,-4,-31
7,-41,-37
36,-46,-38
33,-26,-31
-39,-36,-20
-74,9,-53
-128,26,-26
-128,1,-25
-128,19,-2
-100,39,-23
-50,35,-20
3,53,-5
22,33,18
37,37,1
51,37,10
-27,18,6
-29,34,-50
-102,65,-60
-128,31,7
-128,35,-8
-128,35,4
-88,32,3
-37,7,-17
-5,-39,-7
17,-53,-9
32,-48,-24
29,-33,-37
-21,-36,-46
-46,-40,-57
-128,-39,-80
-128,-59,-47
-128,-37,-25
-116,-17,-12
-71,10,-9
-16,63,-19
10,74,-9
17,77,2
16,66,34
6,46,54
-68,47,-24
-106,47,-16
-128,-17,6
-128,-62,-43
-128,-51,-28
-71,-29,-36
-39,-26,-28
20,-22,-14
50,-25,-7
81,-23,-15
25,-9,-31
2,-15,-22
-98,-43,3
-128,-51,-39
-128,-101,5
-128,-71,18
-116,-11,-26
-17,49,-30
16,66,-31
23,77,-19
26,89,-7
21,87,16
11,67,31
-50,56,1
-128,46,-35
-128,-5,-21
-128,-47,-48
-128,-44,-50
-75,-28,-43
-37,-16,-28
20,-21,-18
37,-48,-28
63,-46,-20
41,-18,-22
15,-21,-27
-46,-26,-30
-128,-63,19
-128,-102,32
-128,-36,1
-128,-8,3
-38,38,9
1,61,10
4,76,-9
22,75,5
11,68,11
-2,46,22
-48,41,-1
-128,34,-23
-128,2,-11
-128,-55,-30
-128,-45,-48
-73,-26,-40
-3,-22,-14
14,-31,-11
40,-42,-26
63,-36,-28
46,-10,-38
8,-17,-36
1,-22,-18
-128,-77,-21
-128,-115,-8
-128,-73,34
-128,-36,10
-75,20,-2
2,64,-4
8,81,-11
19,106,-10
22,107,-3
17,66,12
-49,61,4
-128,71,-13
-128,-51,-55
-128,-79,-46
-128,-63,-48
-101,-43,-57
-14,-26,-31
29,-29,-22
38,-39,-25
64,-31,-21
55,-20,-22
10,-22,-27
4,-23,-16
-128,-59,-17
-128,-106,11
-128,-81,24
-128,-24,-3
-107,9,-15
-33,51,-13
-10,63,-12
9,97,-10
12,87,11
10,63,21
-2,46,22
-82,56,9
-128,-9,-67
-128,-76,-53
-128,-72,-48
-73,-32,-52
-28,-32,-26
14,-37,-19
17,-45,-27
67,-35,-22
36,-15,-43
23,-11,-40
-2,-31,-10
-119,-59,-24
-128,-123,-12
-128,-116,-2
-128,-40,-9
-78,22,-10
-38,45,-12
7,83,-11
22,91,-4
26,114,-10
5,97,-10
-24,59,-5
-111,55,-21
-128,45,-40
-128,-74,-59
-128,-95,-53
-118,-62,-45
-72,-41,-38
-8,-26,-21
25,-34,-28
48,-46,-31
68,-30,-31
41,-22,-36
9,-15,-30
-39,-40,6
-128,-77,12
-128,-125,28
-128,-76,31
-128,-27,7
-116,8,-16
-27,65,-21
4,91,-13
13,101,-2
16,84,25
10,61,33
-32,49,4
-114,52,-18
-128,-6,-6
-128,-81,-54
-128,-74,-53
-90,-36,-47
-54,-24,-36
8,-22,-18
26,-26,-16
59,-44,-16
56,-18,-17
30,-19,-25
-3,-21,-13
-32,-31,-6
-128,-72,-2
-128,-115,3
-128,-61,2
-90,11,-18
-48,44,-17
-11,78,-29
-1,93,-16
14,93,20
22,69,37
7,59,21
-128,58,-20
-128,52,-24
-128,-55,-65
-128,-63,-64
-103,-37,-58
-29,-20,-32
7,-22,-21
52,-37,-18
62,-45,-15
54,-26,-8
44,-20,-14
-27,-28,-22
-128,-24,-46
-128,-39,-48
-128,-49,-29
-128,-14,-38
-87,34,-21
-53,46,1
10,42,26
-3,58,-6
32,43,11
26,41,24
-3,55,11
-71,43,-18
-128,59,-31
-128,11,-55
-128,-23,-48
-128,-21,-55
-64,-9,-37
-29,-12,-23
20,-35,-19
60,-58,-16
66,-40,-13
34,-17,-26
17,-24,-28
-73,-39,-22
-128,-62,-18
-128,-87,-28
-128,-48,-1
-128,-26,-2
-52,23,-10
-19,48,-12
13,80,-7
24,90,3
27,89,14
-2,58,14
-30,50,3
-128,43,-41
-128,-29,-26
-128,-77,-30
-128,-70,-40
-71,-51,-51
14,-34,-25
33,-36,-16
57,-51,-19
76,-45,-22
55,-16,-42
26,-19,-47
-22,-36,-12
-128,-95,-19
-128,-113,-35
-128,-64,-4
-128,-34,-7
-71,13,-4
-31,40,-4
1,82,-2
23,95,14
22,90,13
3,58,16
-12,48,15
-128,42,-14
-128,-33,-35
-128,-62,-29
-128,-55,-39
-107,-39,-53
-15,-28,-26
19,-39,-18
54,-52,-24
71,-20,-38
54,-1,-45
-5,-31,-33
-30,-42,-14
-128,-78,-21
-128,-104,-9
-128,-73,17
-128,-21,-2
-90,5,-1
-21,73,-15
-5,110,-18
33,118,4
19,110,5
-2,65,17
-77,45,-3
-128,52,-5
-128,-19,-56
-128,-64,-47
-128,-71,-69
-87,-51,-61
-4,-39,-26
20,-52,-29
46,-55,-34
63,-29,-38
41,-18,-37
10,-20,-20
-88,-58,-14
-128,-71,2
-128,-108,38
-128,-71,19
-120,-16,2
-83,14,-4
-15,67,-12
8,106,-1
10,115,6
1,80,19
-8,62,18
-63,42,15
-128,47,23
-128,-24,-26
-128,-98,-19
-128,-78,-43
-47,-45,-33
-3,-41,-19
9,-39,-39
73,-48,-45
78,-27,-35
17,-16,-33
9,-17,-24
-51,-53,-3
-128,-83,31
-128,-123,23
-128,-48,25
-128,-21,9
-40,23,-2
-7,50,-4
1,87,0
18,90,-1
6,84,8
-21,52,24
-54,35,10
-128,41,12
-128,33,-7
-128,-68,-27
-128,-67,-24
-95,-33,-52
-17,-35,-28
14,-37,-25
54,-43,-29
66,-36,-32
34,-11,-38
7,-20,-38
-40,-58,-9
-128,-86,8
-128,-103,12
-128,-63,17
-128,-39,5
-70,16,-5
-26,42,-8
11,91,-10
21,109,5
12,101,8
3,60,14
-19,49,7
-128,49,-7
-128,-53,-15
-128,-95,-27
-128,-76,-38
-107,-52,-47
-14,-31,-23
12,-30,-20
40,-50,-27
84,-35,-25
64,-21,-31
11,-30,-30
5,-31,-15
-128,-97,-5
-128,-122,-14
-128,-87,9
-128,-26,-8
-82,4,-8
-19,52,-12
-7,71,-13
6,102,-3
8,109,4
-2,78,10
-66,46,-2
-128,36,-14
-128,-6,-45
-128,-79,-67
-128,-95,-44
-122,-70,-61
-26,-42,-35
41,-43,-25
47,-48,-28
64,-38,-34
60,-20,-37
12,-23,-37
-7,-40,-8
-98,-69,-8
-128,-98,24
-128,-96,37
-128,-28,12
-114,-8,4
-31,45,-4
-1,92,-10
7,99,-2
10,91,6
10,74,8
-18,48,4
-51,38,1
-128,41,-8
-128,-93,-44
-128,-104,-34
-116,-60,-50
-73,-41,-38
3,-36,-17
29,-41,-14
60,-55,-20
62,-21,-23
39,-19,-27
-4,-29,-21
-26,-31,-11
-128,-91,12
-128,-124,6
-128,-55,14
-96,10,-9
-68,32,-11
-4,68,-8
7,86,-5
6,116,0
7,74,19
14,60,24
-80,60,1
-128,68,-32
-128,-47,-50
-128,-98,-48
-123,-59,-49
-46,-34,-29
-21,-29,-24
26,-39,-17
45,-53,-13
64,-33,-12
48,-24,-16
-8,-33,-23
-115,-63,-12
-128,-101,21
-128,-108,-3
-128,-68,-8
-119,2,-11
-82,20,-6
-15,54,-4
-9,115,-5
-3,127,0
-16,100,14
-12,75,21
-110,59,11
-128,56,-21
-128,-41,-51
-128,-75,-19
-128,-82,-31
-44,-80,-25
-14,-72,-18
36,-72,-17
58,-49,-11
40,-32,-14
-8,-56,-11
-15,-64,11
-105,-87,-1
-128,-62,-11
-128,-52,17
-128,-29,4
-123,-4,-11
-65,53,-18
-44,81,-24
-38,121,-24
-34,127,-16
-23,84,15
-62,40,4
-112,41,-15
-128,-32,-42
-128,-113,-43
-128,-108,-39
-128,-83,-49
-52,-64,-26
19,-43,-22
41,-41,-25
73,-40,-29
73,-16,-26
34,0,-29
12,-15,-2
-54,-42,-10
-128,-93,11
-128,-102,24
-128,-33,-5
-128,4,-3
-24,54,5
5,70,-13
19,65,-7
29,55,15
26,43,39
-15,42,3
-44,36,-17
-128,42,15
-128,-15,-78
-128,-32,-75
-124,-19,-57
-74,-1,-53
-7,0,-29
20,-8,-19
50,-61,5
3,-35,-29
-1,-19,-27
-32,-22,-12
-83,4,-40
-128,5,-22
-128,-14,17
-128,16,-7
-63,34,-18
-2,48,-22
19,42,-13
37,40,12
33,31,21
-13,29,18
-16,26,12
-16,36,11
-93,69,3
-128,41,-11
-128,31,-37
-128,0,-23
-86,-2,-22
-55,-13,-20
12,-31,-25
45,-46,-29
71,-29,-28
55,-8,-27
4,-15,-29
-78,-28,-16
-128,-51,-11
-128,-77,1
-128,-56,12
-128,-24,4
-87,0,1
-19,54,-4
3,72,-8
19,79,-3
15,79,8
9,58,15
-28,37,8
-128,55,0
-128,-46,-52
-128,-71,-15
-128,-52,-27
-69,-33,-43
-28,-31,-29
36,-41,-14
60,-49,-21
66,-27,-26
30,-6,-35
8,-21,-36
-21,-36,-15
-128,-60,-21
-128,-89,-3
-128,-52,6
-128,-29,-9
-71,17,-15
-27,39,-11
13,71,-4
24,75,0
21,77,19
12,51,33
-22,51,6
-128,49,-35
-128,-9,-40
-128,-73,-31
-128,-58,-36
-83,-30,-45
-8,-23,-20
20,-27,-10
37,-50,-18
56,-43,-16
42,-21,-23
10,-29,-37
-13,-33,-18
-128,-79,6
-128,-110,5
-128,-64,12
-128,-36,7
-85,23,-7
-18,45,-1
-9,55,-3
18,87,2
18,95,9
15,63,16
9,52,9
-128,57,-16
-128,-47,-34
-128,-101,-33
-128,-81,-33
-96,-57,-33
-23,-36,-25
7,-35,-21
43,-46,-20
73,-32,-16
59,-20,-18
16,-22,-34
6,-25,-29
-128,-70,-3
-128,-80,32
-128,-103,23
-128,-28,12
-99,-5,1
-42,36,-4
-15,57,-4
13,97,-4
15,109,-1
8,78,4
-16,57,5
-98,53,-10
-128,2,-44
-128,-43,-46
-128,-96,-26
-88,-56,-49
-58,-47,-42
21,-39,-20
49,-44,-20
75,-45,-28
69,-24,-26
14,-20,-27
-18,-42,-19
-115,-74,-21
-128,-128,30
-128,-113,22
-128,-40,10
-105,-7,-1
-39,40,-13
16,90,-15
17,107,-15
6,111,0
0,82,9
9,52,21
-52,52,8
-128,18,-51
-128,-114,-42
-128,-108,-32
-86,-65,-51
-51,-46,-45
25,-33,-24
41,-35,-20
47,-56,-16
56,-31,-11
31,-31,-21
5,-27,-28
-28,-38,-20
-128,-95,26
-128,-128,14
-128,-64,5
-112,4,-15
-69,29,-10
-3,73,-6
8,85,-5
18,106,1
3,73,16
4,54,21
-67,48,11
-128,47,-12
-128,-95,-53
-128,-128,-31
-128,-80,-34
-28,-48,-41
17,-37,-30
32,-35,-23
29,-49,-24
62,-34,-13
52,-20,-18
9,-19,-33
-31,-31,-15
-128,-74,-7
-128,-128,26
-128,-107,27
-128,-26,7
-96,6,-4
-19,72,-1
1,110,12
-2,119,23
7,77,27
10,66,19
-53,50,-15
-128,51,-18
-128,-63,-5
-128,-114,-7
-127,-97,-2
-59,-51,-32
-25,-46,-29
22,-37,-12
47,-48,-19
65,-36,-21
36,-15,-31
8,-25,-36
-2,-34,-17
-95,-66,0
-128,-128,14
-128,-75,24
-128,-35,13
-61,25,0
-26,51,3
3,91,3
5,104,6
8,89,11
0,53,12
-31,41,10
-128,25,5
-128,-19,-5
-128,-95,-23
-128,-91,-11
-93,-57,-38
-21,-30,-28
15,-29,-21
55,-50,-30
75,-57,-34
54,-22,-37
3,-45,-36
-34,-52,-34
-128,-128,5
-128,-128,11
-128,-81,4
-125,-40,2
-57,30,-4
-21,83,-3
-6,100,4
9,103,23
3,85,26
-54,52,17
-99,34,-1
-128,-7,8
-128,-73,-20
-128,-83,-18
-107,-69,-30
-60,-56,-27
5,-41,-23
30,-39,-25
69,-43,-33
50,-16,-34
18,-23,-36
-9,-57,-10
-91,-91,-13
-128,-94,27
-128,-76,41
-128,-54,20
-94,-2,-2
-53,26,1
-12,88,-3
-1,108,1
21,108,6
-34,61,11
-58,39,13
-128,27,15
-128,7,18
-128,-70,-6
-128,-80,-7
-101,-61,-23
-35,-43,-23
-10,-40,-20
34,-47,-19
53,-47,-20
43,-21,-27
22,-18,-28
-6,-31,-7
-128,-76,2
-128,-100,22
-128,-78,28
-128,-48,7
-77,20,-7
-45,48,1
-7,70,10
0,105,21
5,97,25
1,54,16
-18,45,8
-128,37,11
-128,-24,11
-128,-118,-17
-128,-88,-28
-87,-67,-35
-9,-42,-14
10,-37,-12
37,-52,-24
72,-29,-25
57,-14,-29
11,-15,-26
8,-21,-6
-128,-84,-5
-128,-112,2
-128,-103,44
-128,-38,0
-91,-4,-10
-30,48,-1
-9,67,6
4,101,21
4,93,21
-13,69,17
-91,45,-3
-128,42,-13
-128,-55,-41
-128,-112,-41
-115,-81,-38
-83,-62,-38
-38,-39,-29
23,-33,-11
44,-41,-3
46,-29,-11
33,-18,-19
-6,-19,-17
-44,-46,-11
-128,-65,-22
-128,-79,-22
-128,-71,-2
-128,-35,-17
-99,-8,-26
-35,36,-5
-14,78,-8
10,96,-3
9,84,5
-4,63,8
-64,37,-7
-105,36,-22
-128,-12,-69
-128,-87,-63
-123,-72,-58
-52,-51,-47
-41,-45,-39
-21,-24,-26
-8,-25,-26
31,-38,2
55,-27,9
30,-25,-8
-35,-45,-31
-88,-65,-38
-128,-67,-65
-128,-79,-48
-128,-52,-62
-66,-11,-37
-46,7,-22
-37,53,-25
-35,70,-16
-14,76,7
-14,65,4
-52,32,-15
-91,12,-35
-126,10,-64
-128,-35,-87
-103,-34,-72
-80,-39,-48
-55,-17,-52
-39,-10,-44
-29,-9,-23
-27,-8,-20
3,-17,18
-4,-13,9
-56,-21,-23
-62,-10,-28
-94,8,-47
-122,14,-38
-103,13,-19
-91,10,-8
-71,10,-13
-45,10,-4
-24,20,-1
-17,21,-5
-18,23,-11
-22,22,-17
-36,20,-22
-48,23,-16
-79,18,-47
-97,52,-30
-109,48,-19
-83,35,-12
-61,32,-10
-52,19,-4
-53,13,2
-32,10,8
-6,9,11
-28,5,-3
-62,-5,-6
-54,4,-9
-112,21,-23
-128,25,-9
-120,32,-1
-72,26,-3
-59,22,2
-43,16,1
-33,18,-2
-10,23,5
-13,26,-3
-20,30,-11
-39,31,-7
-51,36,4
-99,30,-24
-105,34,-46
-98,50,-17
-96,37,-9
-81,23,-11
-63,13,-3
-46,12,0
-16,7,4
-16,4,6
-24,-1,3
-45,-3,-3
-53,7,-2
-110,27,-44
-115,33,-34
-105,44,7
-103,44,6
-67,35,12
-44,20,11
-47,17,6
-30,25,-6
-19,25,-2
-19,23,-9
-47,27,-23
-47,28,-7
-82,25,-41
-94,33,-55
-89,52,-20
-95,52,-19
-95,35,-26
-62,12,-5
-55,7,-3
-33,8,-3
-20,6,5
-16,1,6
-29,-2,-1
-49,5,-6
-67,16,-19
-96,21,-42
-105,48,-26
-112,57,-11
-100,51,-4
-70,45,-9
-49,23,5
-28,22,2
-14,25,-5
-3,27,-3
-18,26,-7
-14,29,-8
-42,33,-1
-68,45,-17
-85,37,-41
-84,62,-30
-91,61,-25
-110,43,-20
-61,25,4
-67,14,-15
-45,12,-3
-21,12,1
-23,11,-2
-26,5,4
-36,4,3
-66,13,-4
-97,6,-12
-104,16,-11
-107,30,-5
-111,29,-9
-86,32,1
-78,26,-2
-49,18,2
-28,20,3
-25,21,-2
-18,19,2
-20,21,-1
-28,20,-1
-36,22,-2
-82,24,-19
-96,10,-21
-87,17,-11
-83,30,4
-85,30,1
-72,26,5
-61,16,8
-55,15,4
-39,18,-2
-38,16,-1
-50,6,1
-56,1,-1
-51,4,-1
-85,12,-17
-89,10,-18
-88,7,-8
-86,9,-4
-81,3,-1
-71,4,0
-55,7,2
-50,7,1
-45,9,3
-35,7,-2
-42,9,-6
-46,12,-12
-49,16,-15
-48,19,-22
-51,21,-33
-56,24,-34
-71,21,-40
-87,5,-44
-87,1,-31
-75,3,-26
-77,-5,-30
-66,-24,-14
-61,-31,3
-57,-34,2
-57,-37,-8
-43,-44,-10
-34,-45,-11
-44,-44,-20
-34,-28,-18
-25,-23,-10
-11,-25,15
-40,-29,17
-105,-29,16
-80,-35,35
-53,-35,39
-49,-48,31
-72,-60,30
-45,-82,31
-21,-74,30
-37,-78,44
36,-75,53
21,-59,33
-15,-35,29
-31,-28,29
-30,-44,22
-11,-54,5
16,-79,28
-6,-102,35
-17,-89,26
-8,-63,29
4,-61,33
-42,-52,19
-81,-15,11
-67,-6,18
-41,-12,39
-26,-14,37
-24,-27,40
-6,-36,47
-21,-56,40
0,-67,39
4,-64,39
11,-68,36
-10,-82,26
-37,-87,-1
-49,-94,-4
-55,-75,9
-33,-50,12
-42,-37,2
-39,-37,5
-34,-35,11
-24,-32,8
-11,-32,12
-38,-44,16
-47,-58,28
-50,-58,34
-52,-47,34
-49,-38,26
-37,-23,11
-28,-20,10
-17,-16,14
-15,-10,-3
-6,-12,-9
1,-15,-14
-4,-12,-15
-6,-11,-8
-7,-12,-7
-20,-33,-15
-42,-44,-7
-53,-58,0
-66,-72,0
-61,-88,1
-48,-98,12
-53,-89,11
-44,-87,16
-47,-84,16
-53,-84,27
-46,-80,26
-38,-76,21
-42,-81,16
-49,-69,10
-35,-69,11
-37,-60,33
-48,-57,26
-37,-51,39
-48,-46,25
-46,-45,21
-44,-44,23
-44,-44,17
-53,-46,18
-63,-45,18
-50,-30,26
-46,-31,27
-24,-19,25
-77,-31,25
-41,-42,37
-48,-27,18
-35,-32,27
-39,-39,33
-37,-42,33
-40,-39,20
-55,-42,15
-51,-44,19
-55,-29,8
-51,-36,0
-50,-47,28
-48,-53,46
-37,-44,29
-32,-47,34
-40,-43,27
-53,-33,10
-54,-30,20
-53,-30,9
-61,-39,25
