Accelerometer x,Accelerometer y,Accelerometer z
-22,47,20
-21,44,18
-14,55,17
-16,64,16
-19,69,11
-24,57,9
-26,49,9
-23,42,9
-23,41,9
-23,44,13
-23,46,14
-24,51,17
-26,57,20
-26,59,22
-28,69,23
-29,75,22
-31,79,19
-32,85,19
-34,77,18
-32,62,17
-28,59,13
-30,70,7
-29,72,4
-31,80,1
-29,73,3
-30,65,4
-23,58,6
-21,56,6
-18,56,5
-18,57,5
-19,54,5
-20,50,7
-20,51,9
-18,54,11
-18,56,13
-19,55,16
-20,60,17
-20,64,18
-22,67,20
-22,58,20
-21,48,18
-20,50,17
-20,65,13
-22,69,11
-25,65,9
-26,53,9
-24,49,9
-22,48,10
-23,50,12
-25,53,15
-26,56,17
-27,57,19
-26,64,21
-26,69,22
-29,75,20
-31,76,17
-33,82,14
-34,82,13
-34,63,12
-31,55,8
-30,57,5
-28,65,2
-29,71,2
-28,79,5
-26,81,5
-25,68,6
-20,68,8
-17,66,8
-15,59,8
-14,56,9
-15,51,10
-15,48,11
-16,46,11
-16,48,11
-17,48,12
-20,57,13
-22,62,14
-25,64,16
-26,59,16
-25,62,18
-21,68,14
-21,72,12
-19,65,9
-19,57,8
-22,48,9
-21,48,10
-23,49,12
-24,52,14
-23,54,15
-25,59,16
-28,64,20
-31,75,23
-31,79,21
-32,81,18
-30,80,15
-30,77,15
-30,63,14
-26,63,11
-26,67,5
-28,72,2
-28,75,3
-28,73,7
-28,67,7
-23,58,8
-21,57,7
-17,59,6
-17,53,6
-17,51,7
-18,51,8
-18,51,9
-19,55,12
-20,55,13
-21,63,15
-21,69,16
-22,68,17
-23,54,18
-20,55,17
-16,62,17
-17,65,15
-19,63,13
-22,50,11
-24,46,11
-21,46,11
-22,48,11
-22,57,14
-24,61,16
-26,62,20
-26,65,24
-25,69,25
-27,76,24
-28,77,21
-33,87,19
-34,85,18
-34,64,17
-30,57,13
-28,62,10
-26,72,5
-26,77,4
-24,83,5
-24,75,6
-23,64,8
-18,62,8
-16,60,8
-15,55,8
-15,52,9
-16,48,11
-16,50,12
-16,53,12
-16,58,16
-18,57,16
-17,62,18
-18,65,18
-20,61,21
-20,49,19
-18,52,18
-15,63,16
-17,67,11
-20,67,10
-23,62,9
-25,55,11
-23,54,12
-21,56,13
-19,59,14
-20,61,16
-23,62,20
-24,64,20
-23,66,23
-25,73,24
-26,74,22
-32,81,20
-33,81,18
-35,71,18
-34,61,16
-32,62,11
-29,72,6
-28,77,5
-25,87,4
-25,80,4
-24,74,8
-18,64,8
-16,62,8
-14,60,9
-14,56,8
-15,51,11
-16,50,10
-14,51,11
-14,53,11
-16,50,13
-16,57,15
-17,60,15
-20,60,17
-21,55,19
-18,59,19
-17,61,20
-18,70,16
-19,68,13
-22,61,11
-22,51,12
-21,50,12
-20,53,14
-20,59,16
-21,63,17
-24,66,19
-26,68,22
-29,71,24
-31,75,24
-31,74,21
-34,82,20
-34,76,17
-34,64,15
-32,53,15
-32,59,9
-31,68,6
-31,83,0
-29,93,1
-29,86,1
-25,73,6
-20,70,7
-16,65,7
-14,62,7
-14,59,9
-15,54,10
-15,52,11
-14,52,12
-14,53,12
-15,52,14
-16,54,16
-17,59,16
-19,59,19
-21,50,20
-20,42,14
-18,49,16
-19,65,13
-21,73,12
-24,73,12
-26,61,12
-24,59,12
-21,59,16
-18,61,18
-19,64,21
-21,64,22
-22,62,23
-24,64,25
-25,66,25
-29,73,23
-29,72,22
-32,73,17
-32,79,18
-32,73,16
-29,56,14
-29,55,12
-28,68,6
-27,74,3
-31,83,0
-29,87,2
-31,73,4
-23,63,6
-20,61,6
-14,59,7
-14,58,6
-15,55,8
-15,53,9
-16,50,11
-14,53,12
-14,53,14
-16,55,17
-16,57,20
-17,64,20
-19,60,24
-20,51,23
-20,52,20
-18,63,19
-19,75,14
-22,76,12
-24,64,12
-23,54,12
-22,52,13
-18,51,14
-17,51,15
-19,54,16
-21,58,20
-23,62,21
-23,66,23
-25,69,24
-26,73,23
-27,73,21
-31,81,19
-32,81,16
-34,69,16
-30,55,12
-28,56,9
-26,67,5
-27,74,4
-27,79,4
-27,73,5
-24,65,7
-19,61,5
-17,60,6
-16,56,6
-17,54,8
-16,51,11
-16,51,11
-16,57,13
-16,61,17
-16,61,19
-14,68,21
-14,68,20
-17,65,21
-19,55,20
-21,51,19
-17,64,16
-18,68,13
-21,67,11
-23,62,9
-23,50,8
-20,47,8
-19,48,8
-19,51,11
-20,54,13
-22,61,20
-22,65,23
-23,71,30
-26,79,31
-28,79,29
-34,81,22
-35,81,21
-37,68,17
-35,56,16
-33,57,12
-33,73,3
-34,82,1
-31,94,0
-30,92,1
-23,83,8
-19,77,9
-13,71,9
-12,66,9
-13,61,9
-14,55,10
-14,51,10
-13,44,9
-13,45,10
-13,46,12
-16,49,15
-16,53,19
-16,63,18
-18,66,20
-20,53,20
-21,52,17
-19,63,16
-24,78,13
-25,79,13
-25,68,9
-24,63,9
-21,61,12
-20,62,14
-21,65,17
-24,66,20
-23,64,19
-29,64,24
-28,66,26
-31,72,24
-32,72,22
-37,75,17
-36,78,15
-37,76,15
-34,56,11
-33,61,9
-31,78,3
-28,98,1
-28,100,0
-25,92,6
-21,88,9
-14,74,9
-13,69,9
-13,63,9
-14,54,9
-14,49,9
-13,40,8
-13,37,7
-13,34,8
-14,34,9
-18,40,12
-16,51,15
-18,61,16
-20,66,22
-23,62,20
-24,69,19
-23,74,19
-24,86,16
-24,79,8
-23,74,9
-22,63,11
-23,60,13
-21,57,16
-23,56,16
-27,59,20
-28,60,17
-32,62,20
-36,65,22
-35,67,20
-33,68,16
-34,71,14
-34,77,12
-35,69,11
-33,59,11
-31,60,6
-31,70,3
-32,83,-3
-32,92,-3
-30,92,-1
-25,78,2
-20,72,4
-16,65,5
-15,63,5
-15,57,6
-16,54,8
-15,49,11
-14,44,12
-12,45,13
-13,50,17
-14,52,18
-14,61,20
-16,64,20
-18,67,22
-20,53,20
-21,50,17
-17,64,16
-19,69,13
-23,74,9
-25,70,7
-25,59,9
-22,55,12
-20,54,14
-20,54,15
-20,56,16
-23,57,19
-23,57,22
-25,64,24
-30,72,21
-31,75,21
-35,73,16
-35,79,16
-35,73,11
-35,63,10
-33,65,8
-32,72,1
-33,77,-2
-29,88,-1
-29,89,0
-25,79,7
-16,67,8
-14,63,8
-12,60,9
-12,56,9
-14,48,11
-15,47,11
-15,45,11
-15,51,13
-17,53,14
-20,60,16
-18,63,17
-20,71,16
-22,62,17
-23,53,13
-21,60,13
-21,65,14
-21,70,9
-21,66,9
-23,56,9
-21,54,11
-18,57,13
-18,62,17
-20,63,17
-22,65,19
-24,65,20
-26,66,24
-29,70,25
-31,75,23
-35,82,19
-35,79,17
-34,68,17
-31,61,16
-28,69,12
-26,74,8
-28,84,5
-24,93,5
-25,86,6
-21,78,10
-19,70,9
-14,61,9
-13,56,10
-12,52,10
-12,44,11
-11,42,11
-10,41,11
-11,42,13
-14,45,15
-14,53,17
-16,57,17
-19,66,20
-20,61,20
-22,63,16
-22,69,16
-22,78,13
-24,74,8
-22,68,9
-25,58,11
-22,55,13
-22,57,17
-21,60,17
-23,62,19
-28,63,23
-28,63,24
-28,66,24
-28,70,24
-28,72,22
-30,71,19
-32,76,18
-33,69,16
-33,62,15
-32,68,10
-30,75,7
-29,88,5
-27,94,5
-25,84,7
-20,73,8
-17,68,7
-15,58,6
-15,58,6
-16,53,6
-17,48,6
-16,44,6
-16,45,7
-16,47,9
-18,51,12
-18,57,14
-18,69,16
-19,70,18
-21,54,21
-17,58,18
-14,62,18
-18,73,14
-20,72,14
-23,60,11
-23,53,14
-18,55,15
-18,57,17
-19,60,17
-21,67,19
-23,68,20
-27,66,22
-29,66,23
-31,70,23
-31,71,20
-34,78,19
-37,86,16
-38,84,15
-33,64,11
-28,69,9
-27,74,7
-25,86,6
-24,89,7
-22,82,9
-21,77,9
-17,69,8
-16,64,7
-16,60,6
-17,54,8
-16,50,8
-14,44,8
-13,44,11
-13,46,11
-16,47,14
-16,52,15
-16,60,15
-17,63,17
-23,58,16
-23,62,15
-22,69,17
-21,73,14
-21,74,11
-20,64,10
-21,60,9
-22,59,12
-24,61,13
-26,65,17
-25,66,17
-27,66,22
-29,64,26
-28,67,27
-29,73,26
-30,71,23
-35,78,20
-38,79,16
-38,72,14
-36,60,9
-35,67,6
-30,85,3
-29,98,3
-24,101,4
-23,81,6
-18,77,7
-13,66,6
-12,64,6
-13,57,5
-16,51,7
-16,48,6
-16,43,5
-15,45,6
-15,46,8
-16,46,9
-16,52,15
-17,65,20
-18,62,22
-19,66,20
-18,70,20
-19,73,15
-21,75,13
-22,67,10
-23,56,9
-20,54,8
-22,58,12
-21,62,14
-22,71,17
-23,75,18
-33,77,24
-35,77,27
-35,77,28
-34,76,23
-34,80,23
-36,78,19
-38,74,18
-31,58,13
-32,64,5
-31,71,2
-31,87,-1
-32,95,-2
-31,88,-2
-29,81,0
-21,74,1
-16,70,0
-15,67,2
-16,62,6
-15,59,7
-13,54,8
-11,54,9
-8,52,12
-6,49,14
-6,51,14
-5,54,18
-8,59,19
-12,59,19
-15,63,17
-17,68,15
-22,71,12
-23,70,11
-24,61,10
-24,57,8
-24,57,7
-24,61,9
-24,71,13
-26,78,17
-26,78,19
-29,74,21
-28,75,24
-26,75,25
-31,74,23
-33,78,23
-39,75,20
-38,66,19
-34,60,12
-34,64,8
-31,80,3
-31,96,1
-28,96,3
-24,86,7
-20,80,7
-13,75,6
-12,72,6
-11,67,8
-13,58,9
-13,54,8
-9,49,8
-9,49,7
-12,49,9
-13,51,9
-16,58,9
-20,54,13
-22,49,13
-21,59,13
-19,64,14
-22,72,13
-23,74,12
-24,65,10
-28,56,9
-17,55,12
-18,64,14
-17,69,16
-22,77,17
-24,78,19
-30,75,22
-32,75,25
-32,75,25
-34,71,22
-37,78,22
-39,78,20
-38,71,19
-34,61,14
-33,72,6
-30,80,4
-30,96,0
-26,98,1
-25,86,3
-22,79,4
-16,74,4
-12,69,3
-13,65,4
-14,56,7
-15,50,7
-14,45,7
-13,46,8
-14,47,10
-17,51,14
-15,54,17
-14,61,19
-16,56,19
-19,54,19
-17,62,20
-17,67,20
-19,70,15
-18,66,14
-25,55,9
-22,52,10
-23,56,12
-22,66,17
-21,69,18
-24,72,24
-26,71,26
-29,74,28
-29,79,27
-32,82,23
-38,88,17
-40,89,16
-38,71,17
-36,62,14
-30,67,9
-31,73,6
-24,91,6
-23,98,7
-23,88,10
-19,74,11
-16,69,10
-11,66,8
-11,64,7
-10,55,7
-11,51,9
-11,50,8
-11,52,7
-12,53,7
-15,56,7
-17,57,7
-20,55,9
-22,51,11
-19,53,12
-15,58,13
-14,61,10
-15,65,7
-17,67,7
-21,67,8
-32,71,6
-33,76,12
-19,80,25
-21,80,25
-22,75,30
-24,76,34
-28,77,32
-36,73,25
-43,78,22
-49,77,18
-49,73,16
-42,72,9
-34,85,0
-29,93,-2
-21,106,-3
-22,105,-2
-22,88,3
-20,81,4
-17,76,4
-14,73,3
-16,73,3
-16,72,2
-17,67,1
-11,60,0
-7,56,-2
-4,52,-2
-4,53,5
-6,55,8
-17,49,15
-17,49,10
-14,55,4
-19,58,5
-18,64,5
-17,70,4
-22,72,2
-34,81,5
-40,84,8
-34,91,20
-24,91,22
-28,89,24
-26,76,24
-29,76,27
-33,72,27
-40,69,24
-45,79,21
-50,80,20
-44,70,12
-37,78,6
-32,87,2
-24,110,-2
-23,116,-3
-18,110,2
-16,101,5
-15,85,7
-12,73,5
-12,68,4
-12,56,3
-12,51,2
-10,41,1
-10,38,0
-9,35,2
-15,36,6
-18,42,8
-15,50,6
-18,55,5
-18,64,7
-18,73,8
-15,85,11
-23,95,9
-27,90,8
-29,76,1
-26,73,2
-17,78,12
-27,80,10
-30,79,17
-36,75,22
-38,72,24
-40,70,26
-40,69,25
-40,66,18
-46,73,14
-45,73,13
-44,82,9
-41,91,4
-35,104,-6
-32,108,-9
-23,116,-6
-19,104,1
-16,95,4
-13,84,6
-12,81,6
-11,74,6
-11,67,6
-11,53,4
-9,40,1
-8,35,0
-9,29,1
-12,28,1
-17,38,9
-15,44,7
-15,49,9
-22,62,9
-24,71,11
-27,85,10
-35,92,7
-38,89,9
-33,83,10
-31,71,6
-22,74,16
-25,76,14
-28,77,14
-31,78,17
-38,72,21
-41,71,23
-41,72,24
-40,69,21
-40,67,18
-42,74,15
-40,70,14
-39,63,9
-38,71,8
-34,97,-3
-30,115,-12
-29,118,-12
-24,109,-4
-22,100,0
-16,83,3
-14,78,3
-12,73,4
-14,63,4
-14,57,4
-12,47,2
-9,43,1
-8,38,1
-11,35,6
-13,38,9
-11,47,13
-13,52,13
-12,51,12
-14,56,9
-14,71,9
-19,88,4
-23,94,4
-30,89,-1
-33,87,-2
-33,87,9
-24,89,16
-27,90,12
-27,82,15
-28,78,17
-28,77,22
-30,75,25
-32,68,26
-41,72,21
-44,74,20
-42,69,19
-40,70,15
-35,86,4
-31,93,2
-28,104,0
-27,109,2
-24,104,2
-17,91,0
-16,86,-1
-12,78,1
-12,75,0
-15,63,4
-16,57,3
-11,49,1
-9,42,0
-11,41,0
-14,42,2
-13,44,6
-14,52,11
-10,51,14
-16,53,9
-14,66,9
-11,74,10
-24,90,6
-30,89,7
-27,75,8
-25,70,6
-21,74,11
-21,82,18
-22,85,15
-26,86,21
-30,82,23
-32,76,26
-34,73,25
-36,71,22
-39,80,20
-41,80,18
-40,70,15
-36,63,13
-35,75,3
-28,96,0
-27,106,-2
-24,107,-3
-22,100,0
-20,82,2
-18,75,2
-14,70,1
-13,61,4
-13,56,5
-13,47,5
-13,44,4
-14,44,3
-14,46,6
-14,45,9
-13,49,10
-12,54,12
-13,58,20
-13,53,19
-18,59,13
-17,63,15
-20,74,16
-27,83,10
-29,81,9
-34,69,8
-30,64,11
-21,65,20
-24,66,18
-25,68,20
-29,69,24
-31,70,26
-32,71,24
-32,75,25
-32,72,22
-33,70,19
-34,78,18
-35,72,16
-33,64,15
-31,68,9
-31,77,5
-29,89,0
-29,94,-1
-25,90,2
-23,68,4
-19,62,5
-12,59,6
-12,57,6
-12,54,7
-12,50,10
-12,48,10
-11,50,10
-11,52,12
-13,47,14
-15,51,16
-13,59,18
-15,61,20
-17,56,21
-18,59,18
-18,63,21
-21,71,17
-23,74,16
-25,68,13
-29,58,9
-29,57,11
-19,59,14
-18,63,17
-24,65,16
-26,64,18
-28,65,21
-32,69,23
-35,72,23
-36,68,20
-40,74,17
-40,82,16
-40,81,18
-35,63,15
-31,76,7
-31,83,3
-27,95,0
-27,97,-1
-24,82,6
-21,73,8
-15,61,5
-13,60,5
-11,60,5
-14,55,7
-14,53,8
-12,50,9
-11,51,9
-12,51,12
-14,53,17
-12,54,17
-15,63,16
-16,59,16
-20,57,14
-20,60,13
-22,66,15
-24,73,12
-23,73,12
-28,65,8
-29,62,8
-25,63,10
-16,67,17
-25,69,13
-29,68,19
-29,67,22
-32,68,24
-34,71,24
-39,73,22
-43,80,19
-42,86,16
-38,69,15
-34,63,14
-29,74,8
-25,83,6
-24,100,2
-24,104,5
-22,93,7
-18,79,8
-16,71,6
-13,63,6
-12,60,6
-12,50,7
-13,41,7
-13,38,7
-11,38,7
-12,41,8
-16,45,10
-18,49,11
-13,62,18
-18,61,17
-21,61,16
-21,69,12
-17,75,14
-19,82,8
-21,84,8
-22,73,6
-27,66,12
-20,67,18
-20,72,20
-18,72,19
-20,74,26
-23,72,29
-25,67,31
-26,67,31
-29,67,27
-37,78,19
-37,81,17
-38,79,13
-36,79,9
-32,87,-2
-24,103,-1
-21,104,0
-23,95,5
-18,96,10
-17,80,6
-15,73,5
-14,64,4
-16,54,3
-16,50,5
-15,45,6
-14,44,5
-10,44,7
-9,43,8
-12,46,10
-12,54,11
-15,57,12
-21,57,14
-21,62,14
-17,73,12
-20,77,7
-21,76,6
-28,77,5
-32,74,3
-25,74,16
-24,79,18
-16,81,17
-23,78,23
-24,74,29
-22,72,33
-24,73,32
-33,71,26
-39,74,22
-48,79,13
-46,71,10
-42,70,5
-37,85,-1
-31,91,-2
-29,101,-5
-30,106,-3
-20,97,6
-15,82,6
-12,77,7
-11,70,6
-11,66,6
-13,57,8
-14,52,7
-13,47,6
-12,45,9
-14,43,10
-15,45,13
-13,47,15
-12,51,18
-13,47,18
-15,52,15
-18,65,14
-22,72,12
-27,83,9
-29,82,9
-30,72,8
-26,69,8
-20,77,15
-22,82,19
-27,82,22
-32,75,28
-32,73,29
-30,71,27
-32,70,27
-37,66,20
-47,77,15
-48,80,15
-44,74,9
-41,79,4
-32,93,0
-24,104,-1
-23,107,1
-20,97,5
-18,89,7
-12,75,5
-10,71,6
-10,64,5
-12,51,7
-11,47,6
-9,40,5
-9,40,6
-9,40,7
-12,43,8
-13,54,10
-16,60,18
-18,57,19
-16,64,12
-15,70,13
-20,79,11
-23,81,9
-29,77,6
-33,66,6
-23,64,11
-19,72,14
-19,75,15
-24,79,18
-27,78,21
-28,73,25
-29,74,27
-29,75,27
-32,70,21
-39,75,19
-39,77,17
-40,73,16
-36,63,11
-34,78,3
-31,88,0
-32,99,-3
-30,101,-3
-27,82,0
-25,75,0
-15,70,0
-11,65,2
-10,63,3
-12,55,7
-12,53,9
-10,51,9
-10,51,10
-10,48,12
-11,51,14
-10,52,14
-13,59,17
-16,54,18
-18,54,14
-17,58,14
-18,67,14
-23,71,10
-25,69,10
-30,63,9
-30,61,10
-22,66,17
-20,72,20
-20,73,23
-22,70,28
-23,68,28
-24,69,30
-25,71,28
-28,72,24
-37,73,18
-36,77,18
-38,75,14
-36,65,11
-34,70,6
-31,77,3
-28,93,-2
-26,98,-3
-25,92,-1
-19,77,5
-17,69,5
-12,60,7
-11,57,8
-11,53,10
-12,46,12
-12,42,11
-10,40,11
-10,41,12
-11,42,17
-12,51,21
-10,56,21
-15,73,22
-17,69,23
-23,65,15
-22,67,15
-23,74,13
-26,79,9
-27,74,5
-24,63,5
-22,62,7
-23,62,13
-22,62,15
-24,63,18
-23,64,22
-27,64,26
-28,68,26
-29,71,26
-31,73,21
-33,70,17
-36,79,14
-36,79,14
-35,63,10
-33,69,5
-30,76,3
-27,86,1
-26,92,3
-22,88,7
-23,79,9
-15,69,11
-10,64,9
-11,61,8
-12,53,8
-14,48,8
-14,41,7
-13,42,6
-13,45,7
-16,43,10
-17,49,12
-15,59,13
-17,64,14
-21,66,16
-23,69,16
-21,69,15
-21,74,13
-18,72,13
-21,61,8
-23,56,5
-22,58,9
-24,66,12
-23,70,16
-24,76,19
-26,75,24
-28,73,29
-28,76,30
-32,78,24
-38,85,19
-40,83,17
-39,79,13
-37,79,8
-30,85,2
-28,86,0
-24,96,1
-22,92,4
-19,82,6
-14,75,6
-12,71,5
-10,68,4
-10,63,5
-12,52,5
-8,44,3
-7,42,2
-11,43,2
-14,47,3
-17,56,7
-20,58,12
-21,57,13
-15,65,11
-12,69,10
-14,73,7
-17,74,5
-19,71,5
-21,68,2
-30,69,9
-22,79,16
-18,82,19
-21,84,21
-22,81,28
-22,75,34
-22,72,33
-26,74,30
-35,83,21
-40,85,16
-40,79,12
-38,73,9
-31,80,1
-25,91,-4
-22,97,-4
-23,103,-2
-23,99,2
-23,81,5
-19,76,5
-15,72,4
-15,63,2
-14,58,3
-14,48,3
-13,44,2
-12,40,3
-12,39,5
-14,40,7
-14,47,11
-13,52,13
-14,55,15
-15,60,14
-16,73,13
-18,76,12
-23,79,8
-24,75,7
-22,73,9
-14,67,7
-21,74,9
-18,78,15
-22,78,13
-24,75,20
-24,73,29
-25,72,31
-26,72,29
-28,71,26
-36,81,18
-39,83,18
-38,74,12
-35,82,2
-31,88,-1
-27,100,-4
-26,105,-3
-23,96,2
-22,88,5
-15,74,6
-13,67,6
-11,65,6
-14,53,6
-14,49,7
-12,43,6
-11,41,6
-12,38,8
-16,37,9
-16,37,10
-14,47,15
-14,49,18
-14,58,14
-16,75,18
-16,78,19
-21,84,9
-22,84,7
-33,74,2
-25,71,9
-24,74,13
-22,74,14
-24,75,15
-27,75,22
-32,72,24
-29,71,26
-30,72,27
-32,71,22
-39,82,17
-41,83,14
-41,75,13
-38,69,8
-34,80,0
-31,87,-2
-26,101,-5
-28,98,-3
-25,92,1
-19,77,4
-16,72,3
-12,65,2
-10,62,3
-11,50,6
-12,42,7
-12,40,7
-12,38,9
-13,37,10
-14,42,11
-13,47,12
-12,63,16
-17,56,16
-19,60,13
-16,69,15
-17,74,13
-23,82,6
-23,81,8
-33,75,9
-27,70,9
-28,72,11
-24,71,15
-25,71,15
-24,70,22
-26,70,24
-27,70,29
-29,74,26
-31,74,22
-38,85,18
-37,85,16
-34,72,12
-31,70,9
-28,83,7
-31,105,5
-41,117,9
-50,127,16
-48,127,24
-42,120,30
-40,88,28
-42,71,26
-47,45,19
-46,30,12
-49,5,-4
-47,-6,-5
-40,-22,-4
-39,-29,-7
-35,-33,-4
-25,-39,2
-23,-40,6
-23,-37,15
-17,-29,22
-12,-26,24
-14,-11,33
-10,-8,40
-5,-6,50
-6,-5,50
-6,-4,50
-4,-4,49
-6,-1,47
-3,-1,51
-2,-1,53
-1,-7,57
-1,-9,60
1,-13,64
0,-20,65
-3,-26,66
-8,-31,74
-9,-42,74
-19,-48,56
-22,-46,50
-14,-43,56
-13,-40,57
-21,-30,55
-27,-19,40
-17,-21,36
4,-14,39
11,-12,40
21,-18,43
18,-20,39
7,-25,30
5,-26,26
0,-28,23
-17,-28,14
-24,-28,18
-30,-25,16
-49,-6,20
-59,4,8
-70,9,11
-80,18,11
-83,31,17
-93,35,11
-63,52,34
-62,57,41
-54,53,46
-45,55,51
-38,55,49
-36,50,45
-31,51,48
-35,54,38
-41,57,33
-39,64,32
-42,76,23
-47,84,20
-52,96,11
-55,92,9
-47,75,11
-38,74,5
-35,73,0
-27,81,2
-25,77,2
-23,63,6
-21,61,7
-17,57,6
-16,54,5
-16,53,5
-18,50,5
-18,48,6
-18,45,7
-18,47,8
-19,51,10
-19,54,12
-20,58,12
-22,74,15
-23,73,15
-25,65,17
-24,65,18
-25,64,15
-25,65,10
-23,62,10
-25,53,7
-25,48,8
-25,46,12
-24,47,13
-23,53,17
-24,59,21
-26,61,22
-27,71,23
-30,75,22
-32,78,19
-35,80,15
-32,82,16
-31,63,16
-31,62,13
-28,78,12
-29,84,8
-32,82,3
-30,83,6
-28,74,9
-22,61,8
-19,58,5
-13,61,5
-13,59,4
-16,54,5
-16,51,4
-14,49,4
-13,48,9
-14,47,11
-13,58,14
-11,64,16
-12,68,20
-15,50,20
-15,50,17
-14,59,16
-18,64,15
-20,67,12
-22,64,11
-25,56,13
-29,54,15
-25,55,18
-20,59,17
-14,62,22
-22,66,23
-21,66,27
-25,67,26
-25,74,27
-26,76,26
-31,79,23
-30,83,23
-35,81,10
-34,64,11
-33,65,7
-29,75,1
-30,77,-2
-28,89,1
-27,89,4
-28,78,5
-23,72,10
-14,64,11
-9,57,12
-7,52,13
-8,46,17
-11,43,9
-11,45,11
-9,47,13
-12,50,15
-15,55,11
-14,62,9
-18,73,9
-23,62,12
-21,53,7
-19,59,5
-22,73,8
-27,80,8
-28,78,5
-31,71,6
-32,68,8
-31,66,13
-23,62,15
-25,62,15
-20,59,22
-20,60,27
-23,65,28
-28,70,28
-30,73,26
-38,81,16
-41,80,11
-41,72,11
-40,72,7
-36,86,-1
-36,90,-5
-32,104,-7
-30,93,-4
-26,85,0
-18,71,4
-15,66,3
-12,59,5
-10,58,7
-12,51,8
-11,46,7
-10,45,7
-7,46,9
-7,47,14
-9,50,15
-6,53,15
-13,66,18
-13,58,15
-19,62,11
-16,69,13
-17,71,12
-21,79,8
-23,80,8
-28,75,11
-29,68,16
-20,69,21
-18,72,23
-22,72,22
-25,66,26
-28,66,27
-29,69,26
-34,72,25
-34,70,21
-36,81,15
-36,85,15
-32,80,12
-33,80,7
-32,85,0
-26,95,1
-25,95,1
-26,81,2
-24,79,5
-19,71,3
-18,66,1
-16,64,3
-14,56,7
-14,52,8
-10,47,7
-9,48,8
-6,49,12
-6,45,14
-4,49,17
-3,57,19
-4,58,21
-13,64,19
-16,68,19
-19,72,12
-26,74,2
-28,75,2
-26,70,8
-28,68,8
-33,67,9
-29,69,12
-29,78,15
-30,82,21
-33,73,23
-31,64,27
-30,63,26
-32,66,23
-34,74,18
-37,80,13
-32,73,11
-32,72,7
-26,76,4
-26,78,6
-22,92,7
-25,91,4
-18,92,11
-16,70,6
-15,66,7
-13,52,6
-17,45,5
-12,42,12
-12,40,12
-13,44,14
-15,47,15
-15,49,15
-14,65,15
-13,69,19
-18,67,20
-21,63,22
-19,61,22
-16,63,16
-15,62,12
-19,59,9
-19,55,13
-25,47,12
-26,49,10
-25,58,14
-28,75,10
-33,79,16
-37,68,30
-38,67,31
-39,68,29
-40,66,28
-40,72,21
-37,78,14
-37,80,12
-38,68,8
-38,77,2
-31,88,0
-32,89,-5
-29,89,-2
-24,76,6
-21,63,7
-12,66,6
-9,65,5
-11,56,4
-12,48,9
-12,44,9
-9,44,11
-8,46,12
-10,45,14
-10,48,15
-8,57,20
-12,63,22
-14,60,23
-16,62,19
-18,66,17
-22,79,14
-23,79,13
-26,66,14
-24,56,13
-22,56,14
-19,58,20
-21,62,19
-22,68,17
-25,70,19
-27,67,30
-28,67,30
-30,69,28
-33,75,22
-34,75,18
-36,82,13
-31,86,12
-32,79,-1
-28,87,0
-26,93,-1
-28,87,0
-25,79,5
-18,66,9
-14,63,10
-13,59,6
-8,53,10
-8,51,11
-8,46,13
-10,45,12
-22,58,24
-38,68,34
-68,77,44
-51,61,67
-57,52,58
-69,31,54
-73,25,60
-67,13,66
-59,10,62
-47,-5,44
-41,-22,36
-33,-30,30
-30,-34,17
-22,-36,19
-15,-38,17
-14,-42,15
-18,-41,16
-3,-43,28
-4,-44,29
-3,-35,36
0,-34,43
1,-34,42
-5,-35,33
6,-40,41
-13,-47,29
-14,-45,28
-13,-47,23
-6,-45,26
3,-44,38
-6,-37,45
-11,-35,41
-9,-38,33
-7,-40,32
-9,-45,32
-13,-47,35
-12,-49,40
-11,-52,40
-14,-53,41
-19,-54,39
-19,-57,40
-25,-56,44
-26,-51,46
-26,-44,49
-26,-47,44
-27,-48,40
-26,-46,43
-23,-41,47
-15,-44,43
-10,-44,40
-8,-48,35
-6,-44,32
-7,-44,32
-5,-44,36
-5,-44,36
-2,-46,41
-4,-47,43
-1,-48,49
-5,-52,48
-5,-53,51
-7,-58,53
-8,-61,52
-11,-63,44
-6,-58,41
2,-59,30
7,-56,32
10,-56,36
13,-55,37
10,-54,32
10,-46,26
12,-40,23
20,-35,31
26,-32,34
23,-32,35
22,-25,47
18,-25,53
10,-18,69
0,-18,84
-10,-21,70
-13,-22,57
-14,-23,58
1,-14,84
-4,-8,77
-18,-8,60
-12,-14,56
-10,-13,56
0,-17,56
3,-17,55
8,-17,52
11,-20,50
11,-25,42
16,-32,45
17,-34,47
9,-33,55
6,-32,63
9,-35,61
1,-34,60
-3,-23,81
6,-30,78
1,-37,67
-9,-32,52
-9,-30,55
-2,-30,59
4,-30,59
3,-32,58
-6,-28,53
-10,-26,46
-13,-20,44
-7,-18,50
-4,-18,52
-2,-17,53
0,-19,56
-9,-19,58
-20,-21,62
-21,-23,67
-25,-24,68
-10,-22,83
-16,-33,65
-17,-32,60
-19,-21,60
-15,-19,54
0,-18,50
9,-20,55
2,-23,49
3,-20,50
4,-19,51
5,-21,45
6,-21,46
9,-21,49
10,-23,51
11,-28,54
13,-34,56
12,-37,57
16,-38,67
19,-40,70
-3,-54,61
-8,-58,45
-14,-54,33
-6,-48,51
-3,-47,51
-7,-46,45
-12,-40,40
-17,-31,35
-13,-31,36
-13,-30,30
-9,-31,30
-11,-29,31
